,County,2009 Median Price,2010 Median Price,2011 Median Price,2012 Median Price,2013 Median Price,2014 Median Price,2015 Median Price,2016 Median Price,2010 Difference,2011 Difference,2012 Difference,2013 Difference,2014 Difference,2015 Difference,2016 Difference,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
2008,581,254300,227500,217000,219900,217200,217800,222300,231700,-26800,-10500,2900,-2700,600,4500,9400,-10.53873378,-4.615384615,1.33640553,-1.227830832,0.276243094,2.066115702,4.228520018
2009,2229,88500,91900,92900,91500,96100,92000,83900,77800,3400,1000,-1400,4600,-4100,-8100,-6100,3.84180791,1.088139282,-1.506996771,5.027322404,-4.266389178,-8.804347826,-7.270560191
2010,316,168500,164900,152600,163300,178900,185600,205000,222000,-3600,-12300,10700,15600,6700,19400,17000,-2.136498516,-7.459066101,7.011795544,9.552969994,3.745108999,10.45258621,8.292682927
2011,1284,66800,64500,45200,46000,52200,54600,63900,78200,-2300,-19300,800,6200,2400,9300,14300,-3.443113772,-29.92248062,1.769911504,13.47826087,4.597701149,17.03296703,22.37871674
2012,670,93700,92300,91100,91200,91200,98300,96500,101100,-1400,-1200,100,0,7100,-1800,4600,-1.494130203,-1.300108342,0.109769484,0,7.785087719,-1.831129196,4.766839378
2013,810,130800,132100,135800,137100,136700,133700,134800,136200,1300,3700,1300,-400,-3000,1100,1400,0.993883792,2.800908403,0.957290133,-0.291757841,-2.194586686,0.822737472,1.038575668
2014,797,109783,93715,100296,113000,108700,111300,111100,113400,-16068,6581,12704,-4300,2600,-200,2300,-14.63614585,7.022355013,12.66650714,-3.805309735,2.391904324,-0.179694519,2.070207021
2015,179,142400,141100,133800,136800,138300,136400,165300,172200,-1300,-7300,3000,1500,-1900,28900,6900,-0.912921348,-5.173635719,2.242152466,1.096491228,-1.373825018,21.18768328,4.174228675
2016,374,207700,190600,180000,185100,196500,216500,238400,277500,-17100,-10600,5100,11400,20000,21900,39100,-8.233028406,-5.5613851,2.833333333,6.158833063,10.17811705,10.11547344,16.40100671
2017,2488,128000,128400,129800,133000,139000,142900,149300,158400,400,1400,3200,6000,3900,6400,9100,0.3125,1.090342679,2.465331279,4.511278195,2.805755396,4.478656403,6.095110516
2018,842,110100,110700,108700,113100,117200,121300,126100,133400,600,-2000,4400,4100,4100,4800,7300,0.544959128,-1.806684734,4.047838086,3.625110522,3.498293515,3.95713108,5.789056305
2019,199,194300,173500,162800,176300,206500,222900,236500,256600,-20800,-10700,13500,30200,16400,13600,20100,-10.70509521,-6.167146974,8.292383292,17.12989223,7.94188862,6.101390758,8.498942918
2020,2190,79600,70000,76900,80400,80100,80100,80000,84100,-9600,6900,3500,-300,0,-100,4100,-12.06030151,9.857142857,4.55136541,-0.373134328,0,-0.124843945,5.125
2021,1294,188800,190600,184100,194500,199600,204700,208500,215400,1800,-6500,10400,5100,5100,3800,6900,0.953389831,-3.410283316,5.649103748,2.622107969,2.55511022,1.856375183,3.309352518
2022,210,276800,250000,235700,253400,312100,336400,364300,390500,-26800,-14300,17700,58700,24300,27900,26200,-9.682080925,-5.72,7.509546033,23.16495659,7.785966037,8.293697979,7.191874828
2023,216,217800,221700,212800,220100,222000,227100,235500,248600,3900,-8900,7300,1900,5100,8400,13100,1.790633609,-4.01443392,3.430451128,0.86324398,2.297297297,3.698811096,5.562632696
2024,110,169300,159200,149400,148600,146400,151100,155700,161400,-10100,-9800,-800,-2200,4700,4600,5700,-5.965741288,-6.155778894,-0.535475234,-1.480484522,3.210382514,3.044341496,3.66088632
2025,189,140600,132800,127100,131400,136000,139200,155400,166600,-7800,-5700,4300,4600,3200,16200,11200,-5.547652916,-4.292168675,3.383162864,3.500761035,2.352941176,11.63793103,7.207207207
2026,494,295900,277400,267300,267500,271700,273500,281900,285700,-18500,-10100,200,4200,1800,8400,3800,-6.2521122,-3.640951694,0.074822297,1.570093458,0.662495399,3.071297989,1.347995743
2027,2256,67000,66000,66400,67500,71500,75600,82000,87000,-1000,400,1100,4000,4100,6400,5000,-1.492537313,0.606060606,1.656626506,5.925925926,5.734265734,8.465608466,6.097560976
2028,467,151700,140500,127600,139100,183100,182300,193200,217100,-11200,-12900,11500,44000,-800,10900,23900,-7.382992749,-9.181494662,9.012539185,31.63191948,-0.436919716,5.979155239,12.37060041
2029,217,132700,115100,102500,107200,117500,122200,123400,130900,-17600,-12600,4700,10300,4700,1200,7500,-13.26299925,-10.94700261,4.585365854,9.608208955,4,0.981996727,6.077795786
2030,2850,81000,81000,81000,80900,80800,80700,80100,87700,0,0,-100,-100,-100,-600,7600,0,0,-0.12345679,-0.123609394,-0.123762376,-0.743494424,9.488139825
2031,2675,58800,59400,59400,59500,59400,59400,59300,64900,600,0,100,-100,0,-100,5600,1.020408163,0,0.168350168,-0.168067227,0,-0.168350168,9.443507589
2032,2715,,,82900,82800,82800,82800,82800,86300,,,-100,0,0,0,3500,,,-0.120627262,0,0,0,4.22705314
2033,2134,,,103200,105100,104600,103700,110200,141000,,,1900,-500,-900,6500,30800,,,1.841085271,-0.475737393,-0.86042065,6.268081003,27.9491833
2034,2291,,,,157900,157600,157800,152400,140800,,,,-300,200,-5400,-11600,,,,-0.189993667,0.126903553,-3.422053232,-7.611548556
2035,3051,,,70500,71600,74900,77300,82800,85500,,,1100,3300,2400,5500,2700,,,1.560283688,4.608938547,3.204272363,7.115135834,3.260869565
2036,2695,,,,,119400,132300,120900,132400,,,,,12900,-11400,11500,,,,,10.8040201,-8.616780045,9.511993383
2037,2269,,,82900,80900,78500,80900,88300,92200,,,-2000,-2400,2400,7400,3900,,,-2.412545235,-2.966625464,3.057324841,9.147095179,4.416761042
2038,2247,,,69900,71800,70100,71100,77300,84200,,,1900,-1700,1000,6200,6900,,,2.718168813,-2.367688022,1.426533524,8.720112518,8.92626132
2039,2897,,,52100,52700,56000,59000,64600,75800,,,600,3300,3000,5600,11200,,,1.151631478,6.261859583,5.357142857,9.491525424,17.3374613
2040,2947,,,58200,58400,56900,51400,52700,53800,,,200,-1500,-5500,1300,1100,,,0.343642612,-2.568493151,-9.666080844,2.529182879,2.087286528
2041,2977,,,47400,48300,49700,53300,56200,60000,,,900,1400,3600,2900,3800,,,1.898734177,2.898550725,7.243460765,5.440900563,6.761565836
2042,2435,,,160100,126900,132200,130000,151800,170600,,,-33200,5300,-2200,21800,18800,,,-20.73703935,4.176516942,-1.664145234,16.76923077,12.38471673
2043,2137,,,135900,139600,139600,142900,144500,139600,,,3700,0,3300,1600,-4900,,,2.72259014,0,2.363896848,1.119664101,-3.39100346
2044,2908,,,124700,124800,125400,125300,130900,147500,,,100,600,-100,5600,16600,,,0.080192462,0.480769231,-0.079744817,4.469273743,12.68143621
2045,2146,,,162300,164000,172300,176300,158700,156900,,,1700,8300,4000,-17600,-1800,,,1.047443007,5.06097561,2.321532211,-9.982983551,-1.134215501
2046,2686,,,59900,59900,59800,59800,59700,65200,,,0,-100,0,-100,5500,,,0,-0.166944908,0,-0.16722408,9.212730318
2047,2790,,,102600,101600,101900,103300,92500,98800,,,-1000,300,1400,-10800,6300,,,-0.974658869,0.295275591,1.373895976,-10.45498548,6.810810811
2048,2847,,,67000,69500,67500,69500,72600,78600,,,2500,-2000,2000,3100,6000,,,3.731343284,-2.877697842,2.962962963,4.460431655,8.26446281
2049,2413,,,,,45500,57900,60800,73200,,,,,12400,2900,12400,,,,,27.25274725,5.008635579,20.39473684
2050,2002,,,166200,171200,169300,177300,184600,203700,,,5000,-1900,8000,7300,19100,,,3.008423586,-1.109813084,4.725339634,4.117315285,10.34669556
2051,1921,,,,,154700,142600,148800,152800,,,,,-12100,6200,4000,,,,,-7.821590175,4.347826087,2.688172043
2052,2370,,,57500,55300,55900,59700,61800,64800,,,-2200,600,3800,2100,3000,,,-3.826086957,1.084990958,6.797853309,3.51758794,4.854368932
2053,2866,,,94700,95100,91800,94300,99500,106500,,,400,-3300,2500,5200,7000,,,0.422386484,-3.470031546,2.723311547,5.514316013,7.035175879
2054,3017,,,66500,64600,62100,61200,60800,60700,,,-1900,-2500,-900,-400,-100,,,-2.857142857,-3.86996904,-1.449275362,-0.653594771,-0.164473684
2055,2980,,,46000,46000,46000,46000,45900,49000,,,0,0,0,-100,3100,,,0,0,0,-0.217391304,6.753812636
2056,3019,,,64500,64500,64500,64500,64400,68500,,,0,0,0,-100,4100,,,0,0,0,-0.15503876,6.366459627
2057,2882,,,67400,70100,69000,71500,77300,84900,,,2700,-1100,2500,5800,7600,,,4.005934718,-1.569186876,3.623188406,8.111888112,9.831824062
2058,2924,,,145200,145300,146800,150900,157800,167900,,,100,1500,4100,6900,10100,,,0.068870523,1.032346869,2.792915531,4.572564612,6.400506971
2059,1723,,,51800,50600,65800,71000,70700,77100,,,-1200,15200,5200,-300,6400,,,-2.316602317,30.03952569,7.902735562,-0.422535211,9.052333805
2060,3041,,,57300,58100,56100,51800,51400,55600,,,800,-2000,-4300,-400,4200,,,1.396160558,-3.442340792,-7.664884135,-0.772200772,8.171206226
2061,2898,,,52000,50300,51300,54300,60000,64600,,,-1700,1000,3000,5700,4600,,,-3.269230769,1.988071571,5.847953216,10.49723757,7.666666667
2062,2389,,,77300,77200,75800,78200,79600,78500,,,-100,-1400,2400,1400,-1100,,,-0.129366106,-1.813471503,3.166226913,1.79028133,-1.381909548
2063,2070,,,85700,89500,82300,80700,83800,94900,,,3800,-7200,-1600,3100,11100,,,4.434072345,-8.044692737,-1.944106926,3.841387856,13.24582339
2064,2364,,,56400,50300,58600,57000,59700,61100,,,-6100,8300,-1600,2700,1400,,,-10.81560284,16.50099404,-2.730375427,4.736842105,2.345058626
2065,2664,,,57100,61900,55900,56900,64400,86900,,,4800,-6000,1000,7500,22500,,,8.406304729,-9.693053312,1.788908766,13.18101933,34.9378882
2066,2387,,,84200,85700,84200,84200,83600,89200,,,1500,-1500,0,-600,5600,,,1.781472684,-1.750291715,0,-0.712589074,6.698564593
2067,3053,,,51400,51800,51800,41000,40700,40600,,,400,0,-10800,-300,-100,,,0.778210117,0,-20.84942085,-0.731707317,-0.245700246
2068,3092,,,56800,58000,58400,61300,64000,75400,,,1200,400,2900,2700,11400,,,2.112676056,0.689655172,4.965753425,4.4045677,17.8125
2069,2782,,,68200,71100,75000,79700,77300,74500,,,2900,3900,4700,-2400,-2800,,,4.252199413,5.485232068,6.266666667,-3.011292346,-3.62225097
2070,2334,,,131200,131600,139400,145100,145700,149000,,,400,7800,5700,600,3300,,,0.304878049,5.927051672,4.088952654,0.413507926,2.264927934
2071,2545,,,87900,89300,91400,95300,102900,108000,,,1400,2100,3900,7600,5100,,,1.592718999,2.35162374,4.266958425,7.974816369,4.956268222
2072,2905,,,74900,74900,74900,74900,74300,81300,,,0,0,0,-600,7000,,,0,0,0,-0.801068091,9.421265141
2073,3055,,,129500,129100,133000,134100,141400,151600,,,-400,3900,1100,7300,10200,,,-0.308880309,3.02091402,0.827067669,5.443698732,7.213578501
2074,3096,,,86900,87100,88300,94200,106700,113800,,,200,1200,5900,12500,7100,,,0.230149597,1.377726751,6.681766704,13.26963907,6.654170572
2075,2376,,,136600,133800,140800,143900,148500,148700,,,-2800,7000,3100,4600,200,,,-2.049780381,5.231689088,2.201704545,3.19666435,0.134680135
2076,2197,,,,94500,100400,100800,104000,108200,,,,5900,400,3200,4200,,,,6.243386243,0.398406375,3.174603175,4.038461538
2077,2248,,,75800,76600,79500,83300,87700,94600,,,800,2900,3800,4400,6900,,,1.055408971,3.785900783,4.779874214,5.282112845,7.867730901
2078,3012,,,54000,55100,55100,58400,61300,65800,,,1100,0,3300,2900,4500,,,2.037037037,0,5.989110708,4.965753425,7.340946166
2079,2711,,,57300,65200,73500,78000,85000,85700,,,7900,8300,4500,7000,700,,,13.78708551,12.73006135,6.12244898,8.974358974,0.823529412
2080,2875,,,62400,62400,62400,62400,61800,67900,,,0,0,0,-600,6100,,,0,0,0,-0.961538462,9.870550162
2081,2652,,,50100,48200,56800,50900,53600,81000,,,-1900,8600,-5900,2700,27400,,,-3.79241517,17.84232365,-10.38732394,5.304518664,51.11940299
2082,2888,,,75400,73900,72700,74400,76200,76700,,,-1500,-1200,1700,1800,500,,,-1.98938992,-1.623815968,2.338376891,2.419354839,0.656167979
2083,2255,,,173600,182200,196300,211900,185200,194300,,,8600,14100,15600,-26700,9100,,,4.953917051,7.738748628,7.947019868,-12.60028315,4.913606911
2084,3007,,,52900,49200,46500,44900,46900,50700,,,-3700,-2700,-1600,2000,3800,,,-6.994328922,-5.487804878,-3.440860215,4.454342984,8.102345416
2085,3015,,,46400,46400,46400,46400,46400,49300,,,0,0,0,0,2900,,,0,0,0,0,6.25
2086,1747,,,137900,141300,141000,147700,153500,159700,,,3400,-300,6700,5800,6200,,,2.46555475,-0.212314225,4.75177305,3.926878808,4.039087948
2087,2428,,,68200,66400,66300,64900,65400,66600,,,-1800,-100,-1400,500,1200,,,-2.639296188,-0.15060241,-2.111613876,0.770416025,1.834862385
2088,2178,,,,,43100,48000,51900,54000,,,,,4900,3900,2100,,,,,11.36890951,8.125,4.046242775
2089,3097,,,90300,93000,95200,100200,108700,118900,,,2700,2200,5000,8500,10200,,,2.990033223,2.365591398,5.25210084,8.483033932,9.383624655
2090,1832,,,46700,56600,80800,66500,58300,68900,,,9900,24200,-14300,-8200,10600,,,21.19914347,42.75618375,-17.6980198,-12.33082707,18.18181818
2091,1998,,,117600,118100,120800,126000,128200,134900,,,500,2700,5200,2200,6700,,,0.425170068,2.286198137,4.304635762,1.746031746,5.226209048
2092,2414,,,132100,113400,114800,123700,137700,133900,,,-18700,1400,8900,14000,-3800,,,-14.15594247,1.234567901,7.75261324,11.31770412,-2.759622367
2093,2911,,,47700,48000,48500,51700,56700,59900,,,300,500,3200,5000,3200,,,0.628930818,1.041666667,6.597938144,9.671179884,5.643738977
2094,2886,,,83600,87000,86700,88200,93000,103000,,,3400,-300,1500,4800,10000,,,4.066985646,-0.344827586,1.730103806,5.442176871,10.75268817
2095,2626,,,53800,57800,58500,60600,61600,64300,,,4000,700,2100,1000,2700,,,7.434944238,1.211072664,3.58974359,1.650165017,4.383116883
2096,2658,,,75000,69900,75800,67300,58200,73400,,,-5100,5900,-8500,-9100,15200,,,-6.8,8.440629471,-11.21372032,-13.52154532,26.11683849
2097,2439,,,133900,136700,151200,155500,162100,166200,,,2800,14500,4300,6600,4100,,,2.091112771,10.60716898,2.843915344,4.24437299,2.529302899
2098,2910,,,33900,34600,36800,40300,42700,46000,,,700,2200,3500,2400,3300,,,2.064896755,6.358381503,9.510869565,5.955334988,7.728337237
2099,2856,,,121300,121500,123100,119800,126000,146900,,,200,1600,-3300,6200,20900,,,0.164880462,1.316872428,-2.68074736,5.175292154,16.58730159
2100,2804,,,68200,81600,91400,73000,81500,106900,,,13400,9800,-18400,8500,25400,,,19.64809384,12.00980392,-20.13129103,11.64383562,31.16564417
2101,2112,,,152800,155900,165500,176300,159800,156900,,,3100,9600,10800,-16500,-2900,,,2.028795812,6.157793457,6.525679758,-9.359047079,-1.814768461
2102,3023,,,61900,60600,60800,63000,63000,64900,,,-1300,200,2200,0,1900,,,-2.100161551,0.330033003,3.618421053,0,3.015873016
2103,3004,,,137600,141000,149500,152300,155300,162500,,,3400,8500,2800,3000,7200,,,2.470930233,6.028368794,1.872909699,1.969796454,4.636188023
2104,2408,,,92400,94000,99300,99900,106800,112300,,,1600,5300,600,6900,5500,,,1.731601732,5.638297872,0.604229607,6.906906907,5.149812734
2105,2426,,,56500,53000,51200,45600,44300,36300,,,-3500,-1800,-5600,-1300,-8000,,,-6.194690265,-3.396226415,-10.9375,-2.850877193,-18.05869074
2106,1770,,,111800,111500,109100,112300,116000,118400,,,-300,-2400,3200,3700,2400,,,-0.268336315,-2.152466368,2.933088909,3.294746215,2.068965517
2107,2951,,,75100,74900,76500,73800,80700,79700,,,-200,1600,-2700,6900,-1000,,,-0.266311585,2.136181575,-3.529411765,9.349593496,-1.239157373
2108,2991,,,39700,40300,42500,45200,48200,53500,,,600,2200,2700,3000,5300,,,1.511335013,5.459057072,6.352941176,6.637168142,10.99585062
2109,3022,,,70500,70000,70200,74100,87000,95500,,,-500,200,3900,12900,8500,,,-0.709219858,0.285714286,5.555555556,17.40890688,9.770114943
2110,2391,,,79800,75200,87700,84700,82700,91700,,,-4600,12500,-3000,-2000,9000,,,-5.764411028,16.62234043,-3.420752566,-2.361275089,10.88270859
2111,1105,,,89500,84000,81800,70600,76500,98500,,,-5500,-2200,-11200,5900,22000,,,-6.145251397,-2.619047619,-13.69193154,8.35694051,28.75816993
2112,2917,,,151100,154700,160900,170400,178800,193400,,,3600,6200,9500,8400,14600,,,2.382528127,4.007756949,5.904288378,4.929577465,8.165548098
2113,2961,,,84800,84500,88100,88800,94000,99900,,,-300,3600,700,5200,5900,,,-0.353773585,4.26035503,0.794551646,5.855855856,6.276595745
2114,2554,,,37100,38200,39900,43200,47800,50900,,,1100,1700,3300,4600,3100,,,2.964959569,4.45026178,8.270676692,10.64814815,6.485355649
2115,2945,,,98000,97200,105600,119800,108900,111800,,,-800,8400,14200,-10900,2900,,,-0.816326531,8.641975309,13.4469697,-9.098497496,2.662993572
2116,2277,,,138400,138800,140800,142000,148100,175600,,,400,2000,1200,6100,27500,,,0.289017341,1.44092219,0.852272727,4.295774648,18.56853477
2117,2842,,,60400,62400,57800,53600,54100,65400,,,2000,-4600,-4200,500,11300,,,3.311258278,-7.371794872,-7.266435986,0.932835821,20.88724584
2118,2949,,,130400,134700,137700,142200,146800,139100,,,4300,3000,4500,4600,-7700,,,3.297546012,2.227171492,3.267973856,3.23488045,-5.245231608
2119,2873,,,94000,95600,100000,101000,106100,113300,,,1600,4400,1000,5100,7200,,,1.70212766,4.60251046,1,5.04950495,6.786050895
2120,1672,,,,,101500,88800,88900,94300,,,,,-12700,100,5400,,,,,-12.51231527,0.112612613,6.07424072
2121,2226,,,71800,65600,59600,65800,66600,71400,,,-6200,-6000,6200,800,4800,,,-8.635097493,-9.146341463,10.40268456,1.215805471,7.207207207
2122,3062,,,84200,89200,92700,100000,108900,113500,,,5000,3500,7300,8900,4600,,,5.93824228,3.923766816,7.874865156,8.9,4.22405877
2123,1943,,,72900,66000,53300,54400,59300,72000,,,-6900,-12700,1100,4900,12700,,,-9.465020576,-19.24242424,2.063789869,9.007352941,21.41652614
2124,2680,,,75100,76500,68000,64400,63500,67400,,,1400,-8500,-3600,-900,3900,,,1.864181092,-11.11111111,-5.294117647,-1.397515528,6.141732283
2125,2746,,,48900,48900,52900,58100,55600,68300,,,0,4000,5200,-2500,12700,,,0,8.1799591,9.829867675,-4.30292599,22.84172662
2126,3005,,,46500,47200,46000,45300,43000,41400,,,700,-1200,-700,-2300,-1600,,,1.505376344,-2.542372881,-1.52173913,-5.077262693,-3.720930233
2127,2116,,,50600,51700,58500,63900,64000,70800,,,1100,6800,5400,100,6800,,,2.173913043,13.15280464,9.230769231,0.156494523,10.625
2128,3044,,,133900,136700,139300,146000,143700,159300,,,2800,2600,6700,-2300,15600,,,2.091112771,1.901975128,4.809763101,-1.575342466,10.8559499
2129,2970,,,85600,86000,86600,89700,97600,109700,,,400,600,3100,7900,12100,,,0.46728972,0.697674419,3.579676674,8.807134894,12.39754098
2130,2867,,,64900,67600,61800,60100,62500,69000,,,2700,-5800,-1700,2400,6500,,,4.160246533,-8.579881657,-2.750809061,3.993344426,10.4
2131,2952,,,76600,77100,81400,86500,92100,97100,,,500,4300,5100,5600,5000,,,0.652741514,5.577172503,6.265356265,6.473988439,5.42888165
2132,2406,,,70400,69300,70600,55500,61100,64800,,,-1100,1300,-15100,5600,3700,,,-1.5625,1.875901876,-21.38810198,10.09009009,6.055646481
2133,2939,,,81400,84500,89700,94600,107200,118500,,,3100,5200,4900,12600,11300,,,3.808353808,6.153846154,5.462653289,13.3192389,10.54104478
2134,2981,,,48400,47600,50400,56200,58200,63400,,,-800,2800,5800,2000,5200,,,-1.652892562,5.882352941,11.50793651,3.558718861,8.934707904
2135,3025,,,82100,81300,83700,81800,84500,87300,,,-800,2400,-1900,2700,2800,,,-0.974421437,2.95202952,-2.270011947,3.300733496,3.313609467
2136,2954,,,70200,70700,69700,71600,67100,78600,,,500,-1000,1900,-4500,11500,,,0.712250712,-1.414427157,2.725968436,-6.284916201,17.13859911
2137,2600,,,61300,61200,60900,61700,61700,71600,,,-100,-300,800,0,9900,,,-0.163132137,-0.490196078,1.3136289,0,16.04538088
